18394:58929,73263,71859,37134,4982,43562,19057,1460,144,5331
18404:26539,90500,88499,61620,46988,5103,20899,45320,2213,15289
18405:108777,50013,68698,37251,46467,107635,115593,23410,7867,29403
18411:974,103035,594,36606,25693,4017,4886,22,45920,101767
18416:70240,30991,22056,3834,11857,4032,8730,17480,45147,44191
18417:7869,10142,43418,8845,59661,56056,60605,5876,80031,43008
18433:2856,28041,61753,85057,77271,93776,105322,50519,31241,60321
18491:26096,6395,8,22191,17759,8588,71347,95898,71921,36938
18496:110250,24778,12571,5894,719,11759,83191,14739,23239,98339
18505:5160,37204,121052,106620,36317,19417,76689,73441,90414,90235
18510:2158,3751,17464,6359,654,98026,109484,116041,47380,81912
18525:84433,17,302,654,76,616,58,8,866,84
18545:47053,73711,1147,42,4542,3855,16056,58324,3297,8166
18561:41064,88292,39860,49652,85656,24032,55973,6186,88128,116326
18571:97,269,4221,3,114373,2371,63510,2316,11776,118127
18616:56924,83239,19757,1684,2988,69073,10889,1550,1908,4106
18639:16593,6395,15122,521,786,26096,38028,48663,23333,5581
18648:115879,96303,33740,10165,60310,8365,93693,82411,1681,24269
18657:591,754,2514,4226,8813,29429,20409,64306,22557,98026
18663:22790,21410,28351,86088,104230,18995,111045,56472,61509,103457
18666:93,2843,36965,97659,43517,7491,878,15720,19858,670
18686:34070,93,7491,109,25210,31480,78378,46992,53110,1462
18690:7210,1902,3689,10175,20913,49817,8066,817,32960,14030
18697:69349,79022,15921,66173,2548,43746,2028,14423,5744,52105
18698:81485,20007,100508,9742,18354,35012,59268,74874,68091,58338
18707:11935,2405,94017,39330,95432,116032,52395,39911,85630,17
18709:16593,6395,138,42888,26096,9332,48663,73846,109,23333
18711:107341,116062,121821,91379,23246,31196,107411,108983,110776,82774
18712:15854,75801,22082,24117,115273,78131,113595,119197,25141,6484
18713:50964,55944,58808,82006,3759,8540,78554,84982,48165,12939
18766:269,4563,19654,3,2578,70019,7989,4255,19757,68649
18810:56765,18389,17491,30250,79409,2158,32199,30690,13844,16604
18815:16764,19885,7202,10713,6239,20891,44488,6880,55038,15738
18823:4288,112476,3884,42803,8678,1684,1001,346,32217,5581
18827:12376,7887,48653,26879,9173,30972,93148,70808,47506,83559
18836:58033,868,19757,2571,13294,30546,3234,33847,10889,2270
18845:10110,95381,5424,4262,4699,15841,3879,18255,1567,16092
18852:103862,26263,122380,45195,39398,69456,42665,31701,32707,33377
18885:8011,51890,71963,1790,11145,22250,89484,53190,20067,1435
18887:709,23490,17,302,654,76,616,58,8,866
18901:495,99227,12162,9372,48322,61487,30690,87393,90765,21651
18944:120400,17326,98498,837,75946,38403,13629,48792,8028,26753
18965:33912,12267,99202,73444,35832,29376,10599,11369,13936,59262
18999:1168,6759,72522,86607,5741,1148,2177,38237,15510,138
19001:105793,75316,41994,34289,70019,7989,2578,4563,54371,10889
19006:63443,5669,83759,21902,35750,55170,31579,57043,101238,102278
19010:21544,31783,3,17,9480,2578,70019,269,19654,54582
19019:294,109399,99921,92761,58529,106593,35934,86031,73575,366
19022:32521,13197,32198,93762,121365,19423,42321,108611,56529,28779
19025:112633,83569,57126,99917,113432,35220,107791,82050,67341,109312
19030:57573,18189,11002,48357,108294,36275,40637,55548,50499,55430
19032:93,122207,10173,7491,59438,50984,1376,11535,15720,70594
19043:93227,100925,17173,74882,19844,107396,66255,33384,18540,32637
19046:25787,110825,53924,9383,97380,74069,17,302,654,76
19048:57226,39574,82339,71626,81028,1374,4288,15583,13599,4413
19049:40191,79535,90408,114458,7240,1488,30838,73166,88987,55162
19050:63056,51243,51922,32160,91859,38941,89976,98524,17124,61132
19051:22373,59439,28235,269,3751,17464,11142,39604,78511,43418
19062:61303,50147,2168,78500,11870,30231,65562,23847,63603,8634
19065:7661,41899,74580,29648,30042,17840,16553,87812,36472,75597
19069:36726,42503,6484,15335,55419,50600,16017,31701,88130,12260
19070:18009,113935,25405,102560,39904,42173,23791,40583,74333,88910
19094:44795,44540,62330,82936,4239,100700,87430,55953,13690,115938
19095:23828,77840,9751,9363,88639,44574,31646,12906,85105,8418
19096:83392,14314,1039,23010,99520,76597,90557,71405,101208,391
19097:48307,20891,90271,56522,27414,70,11467,100617,9749,57573
19102:2316,4541,3487,13346,23995,78873,3158,333,4351,27325
19129:22427,33478,58017,88475,94080,86925,88428,106461,74760,35890
19130:11762,730,5387,48596,5785,62404,33598,13906,18749,55657
19144:63841,9127,59436,38675,17562,47918,21493,78251,2095,44215
19148:47616,36619,50871,57422,119517,120821,55487,84164,65462,109190
19156:87246,398,5375,1957,1539,22722,1460,3661,891,1007
19163:4459,33796,72945,33905,55703,50600,16017,42503,90394,82095
19165:54948,4719,47714,16348,39450,10695,111471,80383,2981,7424
19174:35750,14785,62,11715,13557,50414,48703,6040,63443,5669
19176:28980,19419,11785,24835,51667,20868,96079,48265,2071,29839
19178:11953,122643,74038,56383,89008,68566,49912,42202,112514,83367
19184:44531,53147,28158,120221,94970,89857,112518,41406,63038,111322
19185:113477,11526,91856,14983,6708,38470,11830,43402,43310,34135
19198:22917,14565,8199,12081,659,4481,17329,5268,8933,704
19199:2694,50589,97091,2416,38103,1148,851,6745,6007,7859
19240:58,66148,45619,75072,22924,56086,26347,22675,118657,30850
19241:346,837,726,115330,10410,6284,100140,13522,2224,15834
19243:7193,53566,17353,18364,1512,925,2046,97662,12874,30082
19244:31869,37929,22613,16004,34941,251,22267,17532,5930,1002
19246:726,6284,837,4068,20899,92099,4628,79805,110661,20613
19259:42456,45778,108416,26245,113052,117821,45658,100192,15816,76009
19262:6894,100245,30106,23912,19851,49320,13590,51485,296,21719
19265:32493,98172,41728,37065,32256,42648,53938,5572,32848,70017
19276:5991,596,18950,23019,69166,116840,23047,67441,39818,77401
19277:113044,108896,92534,54788,11870,17797,1173,661,32050,7793
19304:94453,20331,89717,55022,78742,71330,22622,16459,121862,106996
19307:113310,42756,58597,60287,109271,74001,23289,61247,98230,56360
19308:2570,7194,1762,93,14894,84,1101,50577,17934,8688
19309:14912,9012,1195,1913,1057,2265,875,2162,112809,19666
19320:22633,4459,90894,28198,12488,24815,50761,17932,98909,43067
19328:47616,36619,50871,57422,120821,55487,84164,65462,1346,109190
19343:93612,61118,17,302,654,76,616,58,8,866
19354:97714,32837,86044,116949,25000,42809,19775,19763,122811,54187
19355:62533,33780,67519,10624,54922,111317,95640,102245,23703,104038
19356:63060,15144,81741,16995,47501,104328,109104,68563,87300,34073
19357:16387,103559,122115,56511,30455,35401,39059,57671,118326,56578
19400:917,591,15583,19757,10889,1908,4106,13522,4288,4221
19405:10333,12009,54903,39302,61649,6467,8681,17,302,654
19410:119823,64473,61936,82759,95326,31189,1790,88214,32646,57573
19422:25727,93,1832,18055,3829,4126,54723,22459,46535,24849
19433:93227,100925,17173,74882,19844,107396,66255,33384,18540,32637
19434:69164,1109,33036,85172,76533,48222,4933,383,37710,9686
19443:14069,60332,46405,1883,11053,11923,96017,110999,8439,33901
19444:1109,3013,44382,194,101927,95996,101797,58673,63304,120170
19446:5689,2801,2038,51741,16459,69198,52516,48,14498,15242
19447:67452,10759,67166,58836,11307,128,16049,77744,1473,24672
19448:80224,29280,91773,41148,12642,9415,14585,69474,99008,31124
19452:4338,346,356,138,38028,27320,86937,9996,7577,14998
19462:120107,17713,50480,12174,19803,9567,40184,15873,11609,72912
19463:67147,6004,61756,117459,68464,33981,112897,78874,7790,50279
19467:15573,1102,138,303,54571,190,70017,100478,6942,87220
19468:93,24824,269,52228,2514,35048,3487,94289,3895,709
19475:330,8797,99194,7264,7861,10648,54491,12663,3892,71797
19476:121414,16021,79106,81306,603,101128,18686,56898,60114,42355
19482:9376,120255,35065,51933,73077,99596,60260,109595,18720,4546
19498:39333,98184,105639,102784,115529,54002,110405,118829,47288,941
19503:11559,39381,25629,9693,58775,122952,69244,2610,97281,101606
19517:38629,14841,12269,31879,20624,69089,82339,45797,27049,90903
19528:14251,85475,99304,123217,122605,80495,55172,20482,60711,77753
19541:76255,61449,109205,84171,73623,2006,50600,16017,42503,90394
19544:7010,32,358,119205,15752,20712,106372,84,21899,10275
19549:3651,1759,59107,20057,25173,28549,1239,15869,27025,13445
19554:10342,2447,29094,13388,15395,61772,5347,1762,1896,1102
19582:17,302,654,76,616,58,8,866,84,29
19583:18568,17701,110625,56590,92810,4773,62080,10538,81887,55612
19626:84087,2675,1966,1163,33233,1508,731,2944,568,4054
19646:25718,85326,51782,113242,51913,107529,3506,21,18194,1524
19680:121526,86678,17642,17,302,654,76,616,58,8
19682:58477,32301,3638,48106,9203,16912,87900,1212,5904,34024
19692:5761,45267,65949,36796,73581,15752,14816,79389,25867,49392
19705:73512,9942,59803,81397,3884,17,38824,7407,13060,34325
19707:74943,8588,3682,3852,3103,6395,1898,11839,8996,1791
19757:75067,83577,116253,111241,59594,57300,54430,2203,51849,81623
19759:22633,10060,12382,6923,1784,7210,535,563,7821,16939
19763:4143,79937,109813,26255,4379,51327,59448,20587,37342,20239
19764:9003,99520,37065,4276,16922,121713,3097,1009,1039,1749
19768:3526,103858,103051,70942,120350,92532,87026,2818,12155,37508
19774:12332,4575,65135,43424,39624,528,38903,40558,36210,5348
19781:278,32252,55426,1014,119099,96544,59077,7917,91481,55527
19788:89483,17774,114240,120366,44985,294,1908,45082,10456,193
19814:78112,80584,99817,77809,81229,48410,92077,58582,11055,100732
19832:59814,24141,67824,101490,56034,109244,50803,113007,3842,790
19847:8011,16459,3309,5689,1790,176,53190,1435,51890,13178
19852:41553,25098,17,302,654,76,616,58,8,866
19881:66019,109605,34244,76089,34971,60370,109094,66797,52415,15692
19882:1359,5812,30068,87110,114615,7305,15212,113877,38705,12570
19887:106459,120696,50143,86293,87520,46526,58339,1287,113798,39817
19893:92044,42291,709,9500,56031,17164,3028,654,60832,59442
19950:43310,90844,10275,51877,13025,58033,327,6793,65,7367
19965:72484,72274,86293,87520,111589,67620,56665,41764,116005,54402
19983:14309,34540,73520,114883,3109,45930,97915,58432,3003,43937
19985:83504,1896,57234,17124,5605,112888,9003,11053,6880,38947
19996:15573,1102,138,303,54571,190,70017,100478,6942,87220
20059:98548,16742,110875,6502,10427,42384,49932,7493,1187,40968
20067:110585,25486,68854,41171,17007,113546,120551,104474,61181,66855
20073:110156,47933,13374,26340,311,40552,10154,43152,87928,48956
20074:33130,72538,23467,46234,97559,559,3233,3514,9091,4194
20075:67362,724,4900,14755,13827,28335,46624,25440,105468,116072
20094:19419,24835,96079,48265,51667,20868,2071,29839,116644,49709
20095:48793,43758,96075,4869,50720,82111,44632,80934,81888,108467
20115:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
20116:17321,17,302,654,76,616,58,8,866,84
20120:525,7661,30971,41899,39301,74580,29648,29784,30042,21459
20125:96518,17,302,654,76,616,58,8,866,84
20160:3969,13660,2068,2675,3407,3376,1131,5545,3789,5006
20161:71584,93,10043,6239,7491,30708,15720,20405,17191,3937
20166:67501,63711,16679,99119,64133,90815,21425,92823,99633,38478
20183:1592,97552,88458,91247,119864,42209,103489,109784,122445,35946
20206:24479,86163,35260,32833,100001,35277,48356,7180,66245,2153
20208:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
20220:60265,73693,1685,285,88273,19727,53656,87606,2745,24139
20233:37580,35254,64108,89916,29802,51204,18343,110095,116819,95516
20234:3751,278,1545,16523,28544,55469,269,120255,91694,51933
20257:7005,23812,108132,18966,54420,107740,55025,72230,93587,121335
20268:81178,80533,89107,14855,44964,80860,16700,11023,66130,111687
20294:25913,17,57226,39574,82339,88065,72034,71626,61982,56463
20299:273,726,803,58684,6862,12798,66271,29514,98231,121609
20304:93227,100925,17173,74882,19844,107396,66255,33384,18540,32637
20305:18289,14546,27982,99971,120821,74196,8321,13392,8011,31189
20316:92932,96967,41,13963,14289,73163,7578,19037,10733,1148
20319:23924,117298,123139,26729,104541,5403,6779,69565,39873,112750
20322:107413,833,31652,1567,25826,2266,14762,6503,2950,2859
20327:25969,84092,99462,80321,109707,114491,97806,11213,59209,59670
20333:98478,1173,22380,93743,84500,2634,49292,85687,33542,99895
20334:65135,43424,39624,38903,40558,12332,47749,4575,99396,528
20360:14823,3429,1001,956,1266,1567,42227,21678,333,11651
20378:68114,95913,3214,18908,32057,26573,1128,20768,105,9059
20379:22159,13688,53076,2343,28800,330,659,6239,6471,46703
20380:2570,1102,1762,2162,22633,70864,8688,86411,41190,14912
20381:36031,7680,20952,57452,36876,84919,52857,82537,65459,98438
20394:28605,87614,77678,60935,113362,17302,21868,102041,22678,58923
20395:17236,14824,99152,1684,1937,96899,7251,7770,44558,4638
20409:80214,49500,31217,68329,64027,10165,113605,103070,117555,74984
20420:5006,75299,93813,65076,96075,4869,118789,111310,28101,50720
20438:33345,108809,65020,35911,47377,87201,77819,65708,56626,26964
20439:112633,83569,57126,99917,113432,35220,107791,82050,67341,109312
20440:10692,114239,882,62470,94006,2915,28363,33052,99867,100376
20441:3588,15242,1119,1187,48,107295,9717,35630,21911,44716
20443:103590,82743,21091,65317,7688,82304,116173,96380,97403,94883
20456:18971,93145,4400,112972,14998,4553,3,1162,13358,9004
20463:12093,24647,26077,48431,55386,48643,1651,8129,63543,122494
20465:42662,31377,7766,117762,98218,76388,6787,24086,100655,123017
20466:36829,102341,41078,90048,113748,104548,47949,104657,102839,71307
20473:80969,21983,38463,77025,81651,107908,24063,118103,68248,93971
20497:79575,1091,6495,48531,7460,58651,72254,825,95594,6077
20498:43373,28707,8054,38644,18100,111355,90732,69052,101104,37878
20507:39913,49817,98361,14030,44650,108376,28851,14398,60766,27247
20512:94987,42506,11662,34012,4008,8651,712,14047,3632,1902
20520:90948,30525,99850,12160,1331,815,103399,111993,61880,78422
20544:118337,5056,38041,54434,39729,77143,33324,60310,8495,8912
20545:5729,119683,12216,53016,60759,16390,79096,54551,108599,74038
20546:58771,86828,27108,7794,1131,3634,15755,4764,6009,52521
20547:47586,32,10015,6243,94220,358,84,1069,9531,1890
20549:4628,495,6959,22980,2571,837,103028,18420,9830,85678
20550:26363,7338,103362,101919,97564,121552,72148,119950,83966,104225
20553:5991,596,5871,490,16922,117084,22726,11871,75045,32200
20555:102714,83464,109798,38985,99110,17127,99354,88791,26595,104698
20556:16035,4409,36432,13647,62598,17841,25985,37112,24933,74475
20572:108599,119683,10295,36807,16390,5729,1451,85335,27316,32353
20582:71187,72795,31821,97183,115738,294,32009,20856,2031,11514
20607:17464,33659,9372,28061,31101,269,3751,3487,3937,6359
20624:4662,193,17,70017,100478,87220,94151,58546,74817,119129
20628:9472,1762,1102,70864,8688,2570,41190,121331,2108,80518
20655:45995,10759,3298,48008,99287,89875,35993,9538,37572,17026
20684:54389,18221,13197,38894,1097,67761,26255,119924,32198,19423
20685:56765,17491,495,60176,38337,49073,90376,45632,41266,110298
20697:56623,116929,704,1970,109813,118674,51078,8419,119955,83076
20720:10882,26734,79946,3791,53612,12215,45830,20681,6596,118241
20721:15573,1102,138,303,54571,190,70017,100478,6942,87220
20735:14328,3638,20022,8111,34712,31419,15534,5533,6264,1551
20736:2714,1827,1524,2403,2696,42856,31784,81014,89839,42776
20752:101453,118873,74967,50480,56747,16485,13504,94116,56113,103649
20756:119933,13171,66640,44208,122860,11867,28950,2548,14423,6243
20761:20022,8111,34712,31419,28544,5533,1218,6264,39303,2464
20766:68756,70916,45941,63282,37957,111210,74485,42742,102535,112627
20790:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
20807:89248,115273,106686,41406,96075,88519,69534,51327,119475,90936
20809:30861,74038,38891,12216,53016,12764,56623,83367,56414,79096
20810:102969,25749,107576,49746,17,302,654,76,616,58
20812:1524,561,25783,101,36295,23959,82076,98863,80012,69438
20846:62406,54420,107740,55025,106931,72230,98534,6196,31378,94196
20857:62839,6531,93556,90,62841,83314,100950,34883,18299,43779
20858:52297,21053,57269,10416,56243,94006,114222,116087,118674,108918
20872:11252,54408,84980,61228,121800,44604,109127,121414,728,56842
20892:3537,45068,77404,34538,9077,5998,119319,71702,5200,19699
20906:26849,71589,43021,74954,4949,7010,15921,3233,86293,3514
20908:1913,8349,40263,46074,28132,18296,5708,8301,1195,1512
20911:8462,26932,53565,29110,5356,8259,563,60,4601,93227
20912:66230,25957,122519,37524,53170,69089,45095,65713,38629,47749
20918:2454,4628,495,39,1541,3527,2944,22980,15998,2571
20926:15242,9717,48,1187,1119,2158,14912,44716,29363,72247
20932:105010,70489,17,302,654,76,616,58,8,866
20950:4628,495,23939,2029,4582,98297,2988,24458,1318,13545
20954:67454,27131,17,302,654,76,616,58,8,866
20973:5689,31938,101152,2801,2038,60746,51741,5343,16459,30020
20985:4068,96993,56623,32480,37143,2638,358,42291,25195,100762
20990:13178,39703,64173,8011,5103,124,20899,3014,45320,2213
21028:51115,11945,294,66680,26339,9104,43262,2944,12886,28888
21029:111634,22966,39390,2275,7273,1921,95209,54625,29064,37836
21030:39162,97659,26504,119955,60731,57013,70966,89497,105908,117818
21032:8190,645,28198,43959,64306,76199,96663,12488,82357,24815
21033:72658,2988,1001,13069,1890,92677,1146,1318,1908,6471
21037:21889,24011,65433,73857,78531,114711,78340,25073,122730,54191
21080:7577,18370,38028,561,11843,4338,41829,89035,1684,56084
21082:81953,68717,4914,70095,44641,104130,32351,112811,52473,12663
21084:32746,37348,54959,73917,18914,1410,331,1065,9542,20681
21120:85645,1896,102555,11053,29063,51320,16553,8776,51649,1146
21139:95891,27443,8529,28927,26935,15749,10309,92904,10275,60761
21140:22134,21544,5889,1001,10889,1146,1318,13522,2433,68824
21148:463,19138,97051,18003,4873,21371,13534,984,43099,38867
21149:16882,6541,114299,3798,29110,2661,4601,1146,563,9246
21151:21171,12253,20045,4075,14750,8861,4756,8197,1912,5080
21160:16905,267,16968,16019,66371,53745,5751,93539,106147,91142
21164:278,1224,93,7917,7491,50984,1376,6921,106714,68808
21196:24157,17748,43708,117917,33038,94151,74448,83103,89750,93128
21207:80155,103775,11997,31249,92511,6300,63370,51216,29653,103545
21220:40908,60317,4362,46097,58003,149,124,33573,1790,40497
21246:4541,7989,4563,2578,70019,97678,31714,1550,13599,74512
21256:75971,16898,40808,2266,84,194,6281,5662,578,1550
21259:93,2831,15720,83569,99917,42291,35220,25195,79684,51599
21266:4227,7989,4563,495,2578,70019,11484,726,6284,837
21272:16206,294,110049,51115,12886,5741,11174,15053,53991,15510
21288:3588,35630,61879,105028,17393,91859,67672,120055,76395,19656
21317:44186,19651,113802,16997,76573,71163,68488,1542,99804,1455
21318:78378,8011,27124,115464,17015,9021,124,63473,15299,226
21354:70017,100478,6942,87220,94151,77666,20681,122510,58546,74817
21384:236,30954,19290,11143,98560,61273,35269,95387,111109,44794
21401:76840,32675,14285,58673,63304,120170,20587,84965,39396,37308
21423:67081,87400,25777,18824,51548,84013,102066,43870,79832,82159
21447:6872,62353,122718,66220,31992,7798,44366,73581,66802,61869
21448:46265,17235,109799,26231,8355,19757,1684,13069,1146,41037
21469:7974,66140,40552,19763,39433,57700,55854,97606,36581,52882
21476:44378,36637,119529,13725,96249,108705,46791,120239,64778,95017
21505:35934,998,19211,70,521,57573,11002,48357,108294,36275
21514:10421,16283,13200,15094,65023,64491,77533,46138,22222,24917
21518:82353,100864,596,5991,5702,53564,101891,3589,15345,55681
21531:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
21542:39853,17786,117375,77796,44237,46669,74055,118416,102908,89218
21543:1790,7793,22250,89484,8011,53190,20067,81437,51890,3716
21551:100084,100977,24189,77109,59385,3606,51710,34686,32637,9997
21570:85581,123183,92755,50036,106386,28223,68832,115935,96537,17
21585:659,9689,111810,122154,94260,46682,2995,104067,20575,3214
21599:5968,25638,1949,77319,60273,106275,77082,54643,85658,39870
21604:1913,40263,28132,18296,5708,35247,8301,1195,51969,64293
21608:4227,3234,495,18512,7812,38802,345,12748,46891,48112
21617:102798,13342,74334,35632,93,28061,12440,1567,15720,20916
21631:17,302,654,76,616,58,8,866,84,29
21633:44991,93465,29063,59767,17273,6308,4771,6400,35418,10810
21637:4143,79937,109813,26255,4379,51327,59448,20587,37342,20239
21670:87904,28415,73675,84630,118289,17,302,654,76,616
21689:47647,57573,11002,48357,108294,36275,40637,55548,50499,55430
21712:53143,535,13020,4213,73265,82248,20424,8297,60413,20856
21713:46265,17235,109799,26231,30441,449,16266,4106,9996,41037
21714:84727,109540,101453,113419,35115,41782,48868,40077,56113,95299
21722:93,13739,670,41037,3895,9354,21179,25261,23768,47829
21723:16390,10295,5729,2634,119683,84456,40364,108599,36807,112251
21732:88594,8642,96115,18959,95482,57550,61920,33919,17,302
21737:83636,62356,8776,48958,3842,7965,138,77007,99441,37404
21745:30053,17,302,654,76,616,58,8,866,84
21763:39285,40542,5702,17464,15540,98548,4135,269,3751,16742
21774:7661,30971,41899,39301,74580,29648,29784,30042,21459,16553
21787:16742,21841,3234,44835,3142,8048,15741,14859,42157,1710
21794:1023,4664,43222,35188,28039,108679,18720,32762,29843,10163
21796:28653,60134,72134,63043,101296,53851,44164,80990,7660,85041
21834:16553,294,110049,54110,5266,26339,720,1786,121067,10695
21838:14147,90948,30413,62398,97493,1331,75337,82416,32200,57189
21853:69320,86719,18337,11506,108217,19664,120572,40671,45195,85984
21868:26096,5581,31908,14560,6395,449,109,2163,380,521
21869:34553,65462,109190,16035,82926,65063,49422,59812,79618,93236
21908:39212,8016,3804,106342,709,121331,8232,14155,5753,19907
21912:11252,22292,38063,16390,39034,105348,83475,5729,4123,14402
21931:36838,44012,1202,17424,29,65289,108529,42284,47168,118063
21932:40733,43162,21279,17173,72786,94456,26593,2471,107964,18540
21933:1730,53895,50459,109271,94345,41656,111172,103134,68478,11454
21934:24927,4406,116706,5070,45054,9442,102383,101713,75503,77451
21941:4422,7779,73887,46029,117483,47612,38772,118506,84453,33926
21943:81593,48649,10024,53149,18189,117932,99548,75083,120008,17117
21944:89938,78400,100799,19200,80042,80326,102407,27238,35934,7282
21945:60977,69230,75328,109787,82417,69814,90517,103129,21760,78079
21947:73005,16852,3570,13883,3711,3720,88852,2755,58017,40145
21960:27271,17,302,654,76,616,58,8,866,84
21967:19419,24835,51667,20868,96079,48265,2071,29839,79052,17503
21968:4542,3855,11348,71810,36134,1512,2046,38285,60793,2944
21979:3422,23764,109905,3103,11718,35379,82757,122481,55854,118923
21993:120667,10997,102325,36455,92798,41657,14793,92583,1231,4998
21996:86064,18114,120877,28689,107075,52290,112809,100650,87008,8730
22003:13772,439,122500,18256,14912,21280,21507,11720,12537,70710
22012:34070,12868,45391,120785,84394,53110,46992,29069,88326,94985
22016:15573,1102,138,303,54571,190,70017,100478,6942,87220
22017:73846,10254,48560,70959,15238,22498,56166,56946,86016,83036
22029:85645,14345,102555,23333,18916,5581,57030,31908,1243,16593
22030:83854,17,302,654,76,616,58,8,866,84
22036:48463,68518,96654,94919,86285,39231,20581,94469,82339,106423
22037:22348,4078,28785,105855,47801,76376,79073,26790,86221,100089
22060:101745,1824,16134,2919,36051,84453,1405,9695,85936,12605
22080:48070,21562,37644,68125,115842,51327,20409,21653,104401,21740
22085:15242,14912,9717,1119,1187,899,44716,14870,72105,72247
22102:97285,114325,660,22487,110241,17,302,654,76,616
22109:2158,30197,17443,26517,67086,33352,98026,46592,122254,35470
22111:13832,77327,91308,47537,7661,16553,45977,17607,22292,23817
22116:2578,70019,7989,4563,3895,4828,11153,20846,9615,1456
22124:22645,23377,18452,41385,69306,26638,94570,34919,104755,53395
22128:31456,463,25393,56380,20226,15949,39219,9783,2460,5902
22158:65562,10869,12776,23847,25733,39846,756,24579,31189,43844
22164:709,17692,17317,20396,14500,31978,43659,18124,42291,12663
22165:26096,109,37190,2163,34275,14560,16593,5268,4338,786
22173:70335,41718,111720,5023,19960,105561,113231,3789,4194,24042
22176:16036,26597,44666,28491,49180,113860,68989,41376,3969,13031
22184:19654,3,4173,37032,269,41586,2514,68898,17265,44329
22198:294,35837,48628,20850,1252,53955,75603,8776,51649,45210
22201:22562,64936,67891,26387,52622,48860,56037,27063,39192,63493
22213:85828,6287,68995,32731,12763,120669,8909,75930,81562,64627
22222:35840,24568,353,115477,6662,378,111995,24384,78618,517
22226:15177,23001,96654,11015,98974,105852,15465,84664,37997,8201
22236:28919,47773,48674,31810,105859,14851,81331,26130,30202,5577
22245:117197,97620,52387,122385,101430,59789,109081,121334,62611,114873
22246:24723,42479,27281,32617,3864,41876,7888,38989,11609,5006
22251:58401,16653,77199,46319,72681,3583,46821,1410,358,1065
22262:21894,651,21784,10765,112314,9006,49159,79473,4949,36155
22263:5414,3546,34000,16531,2641,17674,11787,122052,65220,18129
22280:45517,11276,6599,6265,23242,122045,44749,25342,15521,49997
22286:17005,2265,11224,899,33372,1389,112809,119116,24269,19666
22299:35953,13652,82875,4339,101336,25237,38234,70740,6021,14824
22304:14224,78973,93017,26814,118254,41711,109173,34493,113677,38393
22324:119350,9207,69054,9429,81446,17,302,654,76,616
22326:100781,41959,41766,47580,94350,8695,42497,37412,48135,12892
22337:54408,84980,110478,119955,121414,728,48467,20964,119375,46655
22346:15573,1102,138,303,54571,190,70017,100478,6942,87220
22354:76967,31006,32256,398,3989,358,25552,40147,36737,21039
22363:10106,85046,17821,106044,86116,35999,43036,43061,111102,52679
22366:20322,22726,121156,81178,80533,89107,14855,44964,80860,11023
22372:93,52037,51339,82747,14328,30056,8111,2259,1551,2944
22373:54446,8818,1763,361,16024,71816,13083,33748,1355,22694
22382:36022,71018,48467,90787,84649,82276,11763,943,52778,413
22388:55672,69539,22191,69686,76122,121781,99308,46283,22470,1923
22392:96103,8029,15084,92811,38090,42017,85863,29855,40234,5461
22399:37068,20806,83888,39901,12016,27138,19524,1352,46855,189
22400:22191,17759,71347,95898,40012,2525,23367,16786,33058,63020
22401:103156,65591,77461,27513,112530,69050,77984,91217,52943,17166
22418:22382,93743,8647,11894,9822,121807,88872,7898,45562,94988
22426:67529,23320,83418,54066,101946,31374,84980,106650,66932,96028
22427:68780,70640,9863,16374,4133,1487,14750,4018,6599,9558
22430:11002,65615,54359,31433,22810,13713,92731,26537,42394,23425
22431:542,20367,79842,72538,75509,15912,23754,75086,65112,221
22436:591,917,15583,98548,55452,86938,3394,16742,94965,9003
22459:18062,4369,2831,76,23266,83569,99917,51599,728,114940
22464:57226,39574,82339,61298,38356,71626,4173,37032,3943,1001
22465:54223,10966,8588,21445,1898,116055,37976,16786,459,16404
22469:81191,671,120551,73581,15752,47831,40457,14816,74038,102432
22476:5414,194,3546,1494,2641,22115,20869,4015,2069,8115
22477:4541,97678,77513,20984,16599,86091,76737,4054,18806,5261
22479:48674,106069,62689,31810,115508,90379,42971,85952,91707,32853
22483:59541,33104,108055,76003,75543,42827,120690,94750,85829,51229
22492:48307,122316,90271,56522,106131,311,729,114925,7019,124
22493:93673,28927,26935,82840,3523,10309,34972,19508,5044,115769
22497:38573,28893,17,302,654,76,616,58,8,866
22501:11671,686,10225,18239,6122,57256,785,6491,89847,25728
22515:43162,106618,76549,15411,97910,17044,39244,105530,78750,114351
22521:2856,28041,61753,85057,77271,93776,105322,50519,31241,60321
22523:15573,1102,138,303,54571,190,110799,22528,483,15738
22533:83418,101946,31374,84980,106650,24182,2471,57328,51366,8692
22538:30575,15778,3855,13615,3297,62493,47250,52876,11846,82290
22546:4753,17250,31101,96281,59803,5998,87089,40113,32217,120421
22568:591,917,15583,15270,106062,104601,23058,86666,74555,115078
22574:47330,66150,67761,26255,26621,48755,84466,15086,122405,95740
22575:10597,116315,87678,17,302,654,76,616,58,8
22579:116904,121420,87110,5812,7305,81629,39212,49660,6345,4998
22580:51500,70813,109403,58406,77845,3113,109844,15582,108087,9938
22581:28089,24187,102670,13954,5848,75180,2446,68428,13909,17819
22583:65361,93953,43528,74581,122522,111859,76406,8198,103461,100408
22586:39285,40542,5702,4135,13785,15540,2739,3330,8105,2903
